Id,geometry_ATP,stop_id,stop_name,localite_ATP,label,Label_cor,country-corrected,localite_ACT,dist,rue,code_postal,similar_to_locATP,similar_to_locACT,coord_x,coord_y
3060,POINT (70065.88227905502 101316.37178383712),2.00141E+11,"Oberfeulen, route d'Arlon",Oberfeulen,Oberfeulen,Oberfeulen,L,Oberfeulen,24.70420339,Route d'Arlon,9180,"['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']","['Oberfeulen', 'Oberleuken', 'Niederfeulen', 'Obersgegen', 'Oberpallen']",70065.88228,101316.3718
3061,POINT (78648.11275789618 94455.62063820158),2.00161E+11,"OBERGLABACH, Kapell",Oberglabach,,Glabach,L,Oberglabach,15.93069074,Rue Principale,7431,"['Berg', 'Glabach', 'Oberwampach', 'Bigelbach', 'Perl']","['Berg', 'Glabach', 'Oberwampach', 'Bigelbach', 'Perl']",78648.11276,94455.62064
3062,POINT (78644.94497632861 94459.51429268777),2.00161E+11,"OBERGLABACH, Kapell",Oberglabach,,Glabach,L,Oberglabach,11.19840079,Rue Principale,7431,"['Berg', 'Glabach', 'Oberwampach', 'Bigelbach', 'Perl']","['Berg', 'Glabach', 'Oberwampach', 'Bigelbach', 'Perl']",78644.94498,94459.51429
3063,POINT (59910.12690401149 64305.82946666374),2.0022E+11,"Oberkorn, Aquasud",Oberkorn,,Oberkorn,L,Oberkorn,51.37563715,Rue Jeannot Kremer,4671,"['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']","['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']",59910.1269,64305.82947
3064,POINT (59996.85122244459 64475.12501028811),2.0022E+11,"Oberkorn, Centre Sportif",Oberkorn,,Oberkorn,L,Oberkorn,18.3831904,Avenue du Parc des Sports,4671,"['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']","['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']",59996.85122,64475.12501
3067,POINT (60000.83673093599 64634.38003512067),2.0022E+11,"Oberkorn, Chiers",Oberkorn,,Oberkorn,L,Oberkorn,13.60889955,Avenue du Parc des Sports,4671,"['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']","['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']",60000.83673,64634.38004
3068,POINT (60740.53384639926 64466.11808887346),2.0022E+11,"Oberkorn, Neiduerf",Oberkorn,,Oberkorn,L,Oberkorn,17.10506189,Route de Belvaux,4510,"['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']","['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']",60740.53385,64466.11809
3069,POINT (60767.12682135228 64450.119890027505),2.0022E+11,"Oberkorn, Neiduerf",Oberkorn,,Oberkorn,L,Oberkorn,18.10459813,Route de Belvaux,4510,"['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']","['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']",60767.12682,64450.11989
3070,POINT (60325.12201696625 64497.514143981505),2.0022E+11,"Oberkorn, Post",Oberkorn,,Oberkorn,L,Oberkorn,20.99295625,Route de Belvaux,4510,"['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']","['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']",60325.12202,64497.51414
3071,POINT (60364.949650646406 64477.017549554344),2.0022E+11,"Oberkorn, Post",Oberkorn,,Oberkorn,L,Oberkorn,10.20633508,Route de Belvaux,4510,"['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']","['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']",60364.94965,64477.01755
3072,POINT (60167.26017750654 64678.70802546059),2.0022E+11,"Oberkorn, Rousegaertchen",Oberkorn,,Oberkorn,L,Oberkorn,11.50498963,Avenue Charlotte,4531,"['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']","['Konz', 'Berg', 'Berlé', 'Born', 'Oberleuken']",60167.26018,64678.70803
482,POINT (55191.29439607523 85078.188385314),2.003E+11,"(B) FRASSEM, Carrefour",Frassem,Frassem,Frassem,B,Oberpallen,2913.343604,Arelerstrooss,8552,"['Frassem', 'Bras', 'Assel', 'Grass', 'Strassen']","['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']",55191.2944,85078.18839
483,POINT (55211.79488111813 85064.97015675818),2.003E+11,"(B) FRASSEM, Carrefour",Frassem,Frassem,Frassem,B,Oberpallen,2918.351705,Arelerstrooss,8552,"['Frassem', 'Bras', 'Assel', 'Grass', 'Strassen']","['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']",55211.79488,85064.97016
3075,POINT (56505.689098090166 88451.39715271952),2.0015E+11,"Oberpallen, Bréck",Oberpallen,Oberpallen,Oberpallen,L,Oberpallen,39.2420632,Am Hoirbock,8552,"['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']","['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']",56505.6891,88451.39715
3076,POINT (56528.32163527446 88433.28057490234),2.0015E+11,"Oberpallen, Bréck",Oberpallen,Oberpallen,Oberpallen,L,Oberpallen,39.2863308,Dikrecherstrooss,8552,"['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']","['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']",56528.32164,88433.28057
3077,POINT (56591.563860533424 88402.64271472994),2.0015E+11,"Oberpallen, Schnuddelbierg",Oberpallen,Oberpallen,Oberpallen,L,Oberpallen,18.6466974,Dikrecherstrooss,8552,"['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']","['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']",56591.56386,88402.64271
3078,POINT (56574.48256642428 88404.0511067304),2.0015E+11,"Oberpallen, Schnuddelbierg",Oberpallen,Oberpallen,Oberpallen,L,Oberpallen,8.736972699,Dikrecherstrooss,8552,"['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']","['Oberpallen', 'Oberanven', 'Niederpallen', 'Oberleuken', 'Oberfeulen']",56574.48257,88404.05111
3079,POINT (57738.943184108466 120242.01701687535),2.00111E+11,"Oberwampach, Bréck",Oberwampach,Oberwampach,Oberwampach,L,Oberwampach,48.31927791,Om Kiemel,9673,"['Oberwampach', 'Niederwampach', 'Weiswampach', 'Berg', 'Berlé']","['Oberwampach', 'Niederwampach', 'Weiswampach', 'Berg', 'Berlé']",57738.94318,120242.017
3080,POINT (57746.38852134818 120257.22494255884),2.00111E+11,"Oberwampach, Bréck",Oberwampach,Oberwampach,Oberwampach,L,Oberwampach,31.73631104,Om Kiemel,9673,"['Oberwampach', 'Niederwampach', 'Weiswampach', 'Berg', 'Berlé']","['Oberwampach', 'Niederwampach', 'Weiswampach', 'Berg', 'Berlé']",57746.38852,120257.2249
3081,POINT (57975.33251615276 120261.95481252871),2.00111E+11,"Oberwampach, Duerefstrooss Belzen",Oberwampach,Oberwampach,Oberwampach,L,Oberwampach,12.59750595,Am Eck,9673,"['Oberwampach', 'Niederwampach', 'Weiswampach', 'Berg', 'Berlé']","['Oberwampach', 'Niederwampach', 'Weiswampach', 'Berg', 'Berlé']",57975.33252,120261.9548
3082,POINT (58009.564907252294 120255.25198690593),2.00111E+11,"Oberwampach, Duerefstrooss Belzen",Oberwampach,Oberwampach,Oberwampach,L,Oberwampach,23.221588,Duerefstrooss,9673,"['Oberwampach', 'Niederwampach', 'Weiswampach', 'Berg', 'Berlé']","['Oberwampach', 'Niederwampach', 'Weiswampach', 'Berg', 'Berlé']",58009.56491,120255.252
3089,POINT (86693.25750420007 74085.44645356212),2.002E+11,"Oetrange, Éiter",Oetrange,Oetrange,Oetrange,L,Oetrange,24.95786856,Rue de Canach,5353,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",86693.2575,74085.44645
3090,POINT (86643.08503671338 74089.49955694462),2.002E+11,"Oetrange, Éiter",Oetrange,Oetrange,Oetrange,L,Oetrange,20.25351905,Rue de Canach,5353,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",86643.08504,74089.49956
3091,POINT (86575.75958105034 74229.11214687672),2.002E+11,"Oetrange, Gare routière",Oetrange,Oetrange,Oetrange,L,Oetrange,8.318032963,Rue de la Gare,5353,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",86575.75958,74229.11215
3092,POINT (86568.10872541778 74219.76013375958),2.002E+11,"Oetrange, Gare routière",Oetrange,Oetrange,Oetrange,L,Oetrange,13.85852535,Rue de la Gare,5353,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",86568.10873,74219.76013
3093,POINT (86648.24023895644 73368.22969583429),2.002E+11,"Oetrange, Kurzebierg",Oetrange,Oetrange,Oetrange,L,Oetrange,14.24934671,Um Kurzebierg,5355,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",86648.24024,73368.2297
3094,POINT (86655.85202115607 73351.55576942283),2.002E+11,"Oetrange, Kurzebierg",Oetrange,Oetrange,Oetrange,L,Oetrange,16.09135778,Rue de Moutfort,5355,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",86655.85202,73351.55577
3097,POINT (87161.42737772723 74221.1835739076),2.002E+11,"Oetrange, Staefeld",Oetrange,Oetrange,Oetrange,L,Oetrange,11.67841376,Rue de Canach,5353,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",87161.42738,74221.18357
3098,POINT (87247.0707494934 74232.42029655563),2.002E+11,"Oetrange, Staefeld",Oetrange,Oetrange,Oetrange,L,Oetrange,18.52821147,Rue de Canach,5353,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",87247.07075,74232.4203
3099,POINT (86436.43639537034 73890.60558622579),2.002E+11,"Oetrange, Trengen Knapp",Oetrange,Oetrange,Oetrange,L,Oetrange,21.3428493,Am For,5351,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",86436.4364,73890.60559
3100,POINT (86375.24266051319 73921.34134014515),2.002E+11,"Oetrange, Trengen Knapp",Oetrange,Oetrange,Oetrange,L,Oetrange,23.25052109,Montée d'Oetrange,5351,"['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']","['Oetrange', 'Noertrange', 'Bertrange', 'Noerdange', 'Ottange']",86375.24266,73921.34134
3101,POINT (90952.6368266792 82746.47046094482),2.0018E+11,"Olingen, Am Kéisbierg",Olingen,Olingen,Olingen,L,Olingen,15.06123363,Rue de Flaxweiler,6951,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90952.63683,82746.47046
3102,POINT (90942.62085290383 82774.14491215807),2.0018E+11,"Olingen, Am Kéisbierg",Olingen,Olingen,Olingen,L,Olingen,17.31780425,Rue de Flaxweiler,6951,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90942.62085,82774.14491
3103,POINT (90146.2893633761 83034.29719197933),2.0018E+11,"Olingen, Beim leschte Wollef",Olingen,Olingen,Olingen,L,Olingen,17.85986307,Rue de Rodenbourg,6950,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90146.28936,83034.29719
3104,POINT (90117.83435953349 83045.25486572926),2.0018E+11,"Olingen, Beim leschte Wollef",Olingen,Olingen,Olingen,L,Olingen,12.9872109,Rue de Rodenbourg,6950,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90117.83436,83045.25487
3105,POINT (90592.58344951479 82848.96685996876),2.0018E+11,"Olingen, Centre culturel",Olingen,Olingen,Olingen,L,Olingen,33.09421285,Rue de Roodt-sur-Syre,6950,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90592.58345,82848.96686
3106,POINT (90580.81097062628 82816.57754110571),2.0018E+11,"Olingen, Centre culturel",Olingen,Olingen,Olingen,L,Olingen,14.78406816,Rue de Roodt-sur-Syre,6950,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90580.81097,82816.57754
3107,POINT (90748.39701768478 83068.0530610057),2.0018E+11,"Olingen, rue de Betzdorf",Olingen,Olingen,Olingen,L,Olingen,9.489017354,Rue de Betzdorf,6951,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90748.39702,83068.05306
3108,POINT (90716.40643340939 83041.85170255456),2.0018E+11,"Olingen, rue de Betzdorf",Olingen,Olingen,Olingen,L,Olingen,12.34285215,Rue de Betzdorf,6951,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90716.40643,83041.8517
3109,POINT (90547.24363463334 82857.33097470978),2.0018E+11,"Olingen, Rue de Rodenbourg",Olingen,Olingen,Olingen,L,Olingen,26.34458578,Rue de Rodenbourg,6950,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90547.24363,82857.33097
3110,POINT (90515.19832237069 82858.04692976233),2.0018E+11,"Olingen, Rue de Rodenbourg",Olingen,Olingen,Olingen,L,Olingen,23.39180934,Rue de Rodenbourg,6950,"['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']","['Olingen', 'Rollingen', 'Lintgen', 'Alzingen', 'Hosingen']",90515.19832,82858.04693
3111,POINT (67719.87973372375 79213.67153275368),2.00191E+11,"Olm, Dréischelsfeld",Olm,Olm,Olm,L,Olm,46.09090527,Rue de la Forêt,8317,"['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']","['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']",67719.87973,79213.67153
3112,POINT (67727.37098445343 79172.83565167335),2.00191E+11,"Olm, Dréischelsfeld",Olm,Olm,Olm,L,Olm,22.95013419,Rue de la Forêt,8317,"['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']","['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']",67727.37098,79172.83565
3113,POINT (67495.20901921773 79625.3751814652),2.00191E+11,"Olm, Kräizwee",Olm,Olm,Olm,L,Olm,18.29579088,Rue de Capellen,8393,"['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']","['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']",67495.20902,79625.37518
3114,POINT (67485.84342023835 79635.07310337531),2.00191E+11,"Olm, Kräizwee",Olm,Olm,Olm,L,Olm,21.03174248,Rue du Bois,8393,"['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']","['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']",67485.84342,79635.0731
3115,POINT (67713.23344937374 80078.89492380037),2.00191E+11,"Olm, Kréimerech",Olm,Olm,Olm,L,Olm,21.45876714,Rue de Capellen,8393,"['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']","['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']",67713.23345,80078.89492
3116,POINT (67724.21227298239 80080.31612510725),2.00191E+11,"Olm, Kréimerech",Olm,Olm,Olm,L,Olm,18.95656743,Rue de Capellen,8393,"['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']","['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']",67724.21227,80080.31613
3117,POINT (67259.84894608881 79526.4856206156),2.00191E+11,"Olm, Op der Schanz",Olm,Olm,Olm,L,Olm,25.46350337,Bd Robert Schuman,8340,"['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']","['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']",67259.84895,79526.48562
3118,POINT (67240.10700849038 79545.77343142548),2.00191E+11,"Olm, Op der Schanz",Olm,Olm,Olm,L,Olm,50.25929791,Bd Robert Schuman,8340,"['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']","['Olm', 'Volmerange-les-Mines', 'Colmar-Berg', 'Cattenom', 'Manom']",67240.10701,79545.77343
3119,POINT (70439.79226653563 90734.52378964893),2.0016E+11,Openthalt,Openthalt,,Grevenknapp,L,Openthalt,15.01746944,Maison,7425,"['Blumenthal', 'Marienthal', 'Kopstal', 'Nospelt', 'Holtz']","['Blumenthal', 'Marienthal', 'Kopstal', 'Nospelt', 'Holtz']",70439.79227,90734.52379
3120,POINT (70438.50913861404 90742.53426637905),2.0016E+11,Openthalt,Openthalt,,Grevenknapp,L,Openthalt,8.13448725,Maison,7425,"['Blumenthal', 'Marienthal', 'Kopstal', 'Nospelt', 'Holtz']","['Blumenthal', 'Marienthal', 'Kopstal', 'Nospelt', 'Holtz']",70438.50914,90742.53427
3121,POINT (70453.18207644256 91096.31644170395),2.0016E+11,"Openthalt, Finsterthal",Openthalt,,Grevenknapp,L,Openthalt,86.81995014,Maison,7425,"['Blumenthal', 'Marienthal', 'Kopstal', 'Nospelt', 'Holtz']","['Blumenthal', 'Marienthal', 'Kopstal', 'Nospelt', 'Holtz']",70453.18208,91096.31644
3122,POINT (70451.69339567648 91028.13788248994),2.0016E+11,"Openthalt, Finsterthal",Openthalt,,Grevenknapp,L,Openthalt,26.7097078,Maison,7425,"['Blumenthal', 'Marienthal', 'Kopstal', 'Nospelt', 'Holtz']","['Blumenthal', 'Marienthal', 'Kopstal', 'Nospelt', 'Holtz']",70451.6934,91028.13788
3125,POINT (61393.91214866186 94044.81553092363),2.00151E+11,"OSPERN, Kiirch",Ospern,Ospern,Ospern,L,Ospern,19.61865538,Rue Principale,8540,"['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']","['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']",61393.91215,94044.81553
3126,POINT (61385.87216335278 94073.53962036382),2.00151E+11,"OSPERN, Kiirch",Ospern,Ospern,Ospern,L,Ospern,9.763776586,Rue Principale,8540,"['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']","['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']",61385.87216,94073.53962
3127,POINT (60749.462515133666 94392.64672280836),2.00151E+11,"OSPERN, Wäschbour",Ospern,Ospern,Ospern,L,Ospern,12.67756105,Rue Principale,8540,"['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']","['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']",60749.46252,94392.64672
3128,POINT (60792.76760354066 94358.23526984331),2.00151E+11,"OSPERN, Wäschbour",Ospern,Ospern,Ospern,L,Ospern,44.57098412,Rue de Redange,8540,"['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']","['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']",60792.7676,94358.23527
3129,POINT (60732.8810584162 94408.0549288719),2.00151E+11,"OSPERN, Wäschbour",Ospern,Ospern,Ospern,L,Ospern,31.27905131,Rue Principale,8540,"['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']","['Ospern', 'Hesperange', 'Perl', 'Perlé', 'Roeser']",60732.88106,94408.05493
3130,POINT (99613.03422276257 94583.39674267147),2.00171E+11,"Osweiler, Duerfplaz",Osweiler,Osweiler,Osweiler,L,Osweiler,20.47439826,Rue Principale,6570,"['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']","['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']",99613.03422,94583.39674
3131,POINT (99774.68424472465 94727.58195187934),2.00171E+11,"Osweiler, Haaptstrooss",Osweiler,Osweiler,Osweiler,L,Osweiler,24.03308853,Rue Principale,6570,"['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']","['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']",99774.68424,94727.58195
3132,POINT (99781.91045466573 94720.82364344966),2.00171E+11,"Osweiler, Haaptstrooss",Osweiler,Osweiler,Osweiler,L,Osweiler,17.96022255,Rue Wandbierg,6571,"['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']","['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']",99781.91045,94720.82364
3133,POINT (100489.36069017599 92470.90115764165),2.00171E+11,"OSWEILER, Pafebierg",Osweiler,Osweiler,Osweiler,L,Osweiler,18.4542062,Pafebierg,6571,"['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']","['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']",100489.3607,92470.90116
3134,POINT (100498.44064225329 92470.26832325119),2.00171E+11,"OSWEILER, Pafebierg",Osweiler,Osweiler,Osweiler,L,Osweiler,25.5121944,Pafebierg,6571,"['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']","['Osweiler', 'Weiler', 'Eschweiler', 'Sandweiler', 'Abweiler']",100498.4406,92470.26832
3139,POINT (77012.66473751282 65414.76766686023),2.00221E+11,"Peppange, Duerfplaz",Peppange,Peppange,Peppange,L,Peppange,11.94072398,Rue des Ponts,3391,"['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']","['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']",77012.66474,65414.76767
3140,POINT (77017.5184977866 65419.9924405727),2.00221E+11,"Peppange, Duerfplaz",Peppange,Peppange,Peppange,L,Peppange,18.15121001,Rue des Ponts,3391,"['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']","['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']",77017.5185,65419.99244
3141,POINT (77439.51976065435 65824.07033096196),2.00221E+11,"Peppange, Kirchwois",Peppange,Peppange,Peppange,L,Peppange,20.52151965,Rue de Crauthem,3390,"['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']","['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']",77439.51976,65824.07033
3142,POINT (77447.5678507227 65850.42597087641),2.00221E+11,"Peppange, Kirchwois",Peppange,Peppange,Peppange,L,Peppange,12.77749056,Rue de Crauthem,3390,"['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']","['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']",77447.56785,65850.42597
3143,POINT (77209.62814377047 65472.166795765),2.00221E+11,"Peppange, Musée",Peppange,Peppange,Peppange,L,Peppange,15.22790494,Rue de Crauthem,3390,"['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']","['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']",77209.62814,65472.1668
3144,POINT (77230.26747890255 65481.943943189195),2.00221E+11,"Peppange, Musée",Peppange,Peppange,Peppange,L,Peppange,10.14930671,Rue de Crauthem,3390,"['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']","['Peppange', 'Pétange', 'Erpeldange-sur-Sûre', 'Redange', 'Ehlange']",77230.26748,65481.94394
3147,POINT (50318.99295408346 97342.03900891772),2.00151E+11,"Perlé, An der Huel",Perlé,Perlé,Perlé,L,Perlé,10.54035022,Route d'Arlon,8825,"['Perl', 'Perlé', 'Wolper', 'Berlé', 'Oberleuken']","['Perl', 'Perlé', 'Wolper', 'Berlé', 'Oberleuken']",50318.99295,97342.03901
3148,POINT (50317.6686868682 97349.94353660205),2.00151E+11,"Perlé, An der Huel",Perlé,Perlé,Perlé,L,Perlé,12.17392237,Route d'Arlon,8825,"['Perl', 'Perlé', 'Wolper', 'Berlé', 'Oberleuken']","['Perl', 'Perlé', 'Wolper', 'Berlé', 'Oberleuken']",50317.66869,97349.94354
