,StopPointCode,StopPointAuthority,StopPointShortName,StopPointPublicCode,StopPointStopType,StopPointLatitude,StopPointLongitude,passengers
23,17158,TICE,"Esch/Alzette, Rue du X Septembre",ESCXSEU,busStation,49.4934499102017,5.97949363460592,229
1,28026,TICE,"Rodange, Schlackenmillen Wissi",RODSWIR,busStation,49.5486628677123,5.83192104966974,847
3,17159,TICE,"Esch/Alzette, Op Zaepert",ESCZAEA,busStation,49.5065736092538,5.96908319485119,903
5,28027,TICE,"Rodange, Schlackenmillen Wissi",RODSWIA,busStation,49.548609738279,5.83195214445318,108
7,28030,TICE,"Rodange, Waeschbur",RODWAEA,busStation,49.5444383940032,5.83207004741587,104
8,17027,TICE,"Esch/Alzette, Cité Verte",ESCCI1A,busStation,49.5089839779319,5.96836767528107,105
9,28004,TICE,"Rodange, Cité à la Wissi",RODCWIA,busStation,49.5470248216458,5.82796185760302,189
11,28006,TICE,"Rodange, Fonderie",RODFONA,busStation,49.545410174801,5.82387696592316,780
14,16015,TICE,"Ehlerange, ZARE ouest",EHLZARA,busStation,49.5146824166023,5.96678535754524,405
15,16005,TICE,"Ehlerange, Escherstrooss",EHLESCA,busStation,49.5178511796388,5.96582916521028,477
16,16001,TICE,"Ehlerange, Centre",EHLCENA,busStation,49.5234627177887,5.96470767441994,487
17,16007,TICE,"Ehlerange, Keupewee",EHLKEUA,busStation,49.52605719523,5.96175504666838,648
18,28037,TICE,"Rodange, Fontaine d'Olière",RODOLIR,busStation,49.5423864067366,5.82253848092208,273
19,11035,TICE,"Bascharage, Brasserie",BASBRAA,busStation,49.5682456818799,5.91294647951989,335
20,28035,TICE,"Rodange, Siole",RODSIOR,busStation,49.5422949022123,5.82510222541864,538
21,16011,TICE,"Ehlerange, Rousebësch",EHLROUA,busStation,49.5279467742595,5.95663440434888,788
22,16003,TICE,"Ehlerange, Dennebësch",EHLDENA,busStation,49.5295710380801,5.95067290264227,165
23,28032,TICE,"Rodange, Croix St. Pierre",RODCROA,busStation,49.5434220463445,5.82847186196879,332
28,28010,TICE,"Rodange, Gare",RODGARR,busStation,49.5508718445505,5.84426506065226,240
31,11042,TICE,"Bascharage, Bommertbësch",BASBOBA,busStation,49.5730128714345,5.92404514070943,265
32,11002,TICE,"Bascharage, Bommelscheier",BASBOAU,busStation,49.571992171599,5.92051245866943,458
33,11001,TICE,"Bascharage, Arcades",BASARCU,busStation,49.5656833702677,5.90796254293662,520
34,11007,TICE,"Bascharage, Treff/Op Acker",BASTREA,busStation,49.5641679876328,5.90512595324519,677
35,11020,TICE,"Bascharage, Sicon",BASSICA,busStation,49.5624931426859,5.89969930712019,772
36,11022,TICE,"Bascharage, R.P. André Siebenbour",BASSIEA,busStation,49.5605138707258,5.89400190191888,258
37,11005,TICE,"Bascharage, Bomecht",BASBOMA,busStation,49.5587138921575,5.88862547784428,121
38,26003,TICE,"Pétange, Cité CFL",PETCFLA,busStation,49.5580210537411,5.88528111793571,911
40,28033,TICE,"Rodange, Croix St. Pierre",RODCROR,busStation,49.5433625873337,5.82860015086699,282
42,26015,TICE,"Pétange, Lëtzebuergerstrooss",PETLETA,busStation,49.5571445256083,5.88080066283457,921
43,26007,TICE,"Pétange, Gemeng",PETGEMA,busStation,49.5565723244028,5.87760094616961,272
44,26016,TICE,"Pétange, Lëtzebuergerstrooss",PETLETR,busStation,49.5570985011277,5.88076210690031,82
46,28024,TICE,"Rodange, Raths",RODRATR,busStation,49.5515468617662,5.84823180739234,125
48,28018,TICE,"Rodange, Klopp",RODKLOR,busStation,49.5449260062995,5.83772125854926,576
51,28023,TICE,"Rodange, Raths",RODRATA,busStation,49.5515179849285,5.84783263988643,439
53,28009,TICE,"Rodange, Gare",RODGARA,busStation,49.5509609019078,5.84423166085394,550
54,28017,TICE,"Rodange, Klopp",RODKLOA,busStation,49.5451091834734,5.8384975479791,527
55,28034,TICE,"Rodange, Siole",RODSIOA,busStation,49.5421723467808,5.82457096281015,286
56,28036,TICE,"Rodange, Fontaine d'Olière",RODOLIA,busStation,49.5424515493014,5.82261720848288,370
57,28012,TICE,"Rodange, Gendarmerie",RODGENA,busStation,49.5499586534794,5.83850231657783,979
58,28038,TICE,"Rodange, Rue Joseph Moscardo",RODMOSU,busStation,49.5467321664119,5.83698233785137,980
59,28001,TICE,"Rodange, Brouckerwee",RODBRUR,busStation,49.5469415289745,5.83477027294691,347
60,28003,TICE,"Rodange, Cité à la Wissi",RODCWIR,busStation,49.5470307726854,5.82785085348207,509
61,28005,TICE,"Rodange, Fonderie",RODFONR,busStation,49.5458966389371,5.82488242222437,151
62,28031,TICE,"Rodange, Waeschbur",RODWAER,busStation,49.5445092987071,5.83268765443311,286
65,26004,TICE,"Pétange, Cité CFL",PETCFLR,busStation,49.5579843840651,5.88525579187332,196
66,11006,TICE,"Bascharage, Bomecht",BASBOMR,busStation,49.55863343051,5.88864442534508,711
67,11023,TICE,"Bascharage, R.P. André Siebenbour",BASSIER,busStation,49.5603547999907,5.89410881784196,654
68,11021,TICE,"Bascharage, Sicon",BASSICR,busStation,49.5625723035069,5.900302878311,373
69,11008,TICE,"Bascharage, Treff/Op Acker",BASTRER,busStation,49.5638047676026,5.90466481797248,948
70,11019,TICE,"Bascharage, Place Schumann",BASSHUU,busStation,49.5653770053717,5.90760843697841,190
71,11036,TICE,"Bascharage, Brasserie",BASBRAR,busStation,49.5679352750286,5.91244041639418,74
72,11014,TICE,"Bascharage, Prince Henri",BASHENU,busStation,49.5710796683144,5.91834265890556,573
73,11043,TICE,"Bascharage, Bommertbësch",BASBOBR,busStation,49.5729446915092,5.92418777379285,433
82,16004,TICE,"Ehlerange, Dennebësch",EHLDENR,busStation,49.5287803720747,5.95105385459103,229
83,16012,TICE,"Ehlerange, Rousebësch",EHLROUR,busStation,49.5279169515322,5.95789402574629,975
84,16008,TICE,"Ehlerange, Keupewee",EHLKEUR,busStation,49.5257123316422,5.96198375217475,145
85,16002,TICE,"Ehlerange, Centre",EHLCENR,busStation,49.5223888430481,5.96492623091644,305
86,16006,TICE,"Ehlerange, Escherstrooss",EHLESCR,busStation,49.5175993164171,5.96583094311544,130
87,16016,TICE,"Ehlerange, ZARE ouest",EHLZARR,busStation,49.514264529541,5.96663159315184,353
88,17028,TICE,"Esch/Alzette, Cité Verte",ESCCI2R,busStation,49.5092063625943,5.96827102188218,822
89,17160,TICE,"Esch/Alzette, Op Zaepert",ESCZAER,busStation,49.5068211329131,5.96891591721918,67
7,24022,TICE,"Niederkorn, Schoul",NIESC2U,busStation,49.5353937837808,5.89195998034805,253
8,24012,TICE,"Niederkorn, Suessemerwee",NIESUEA,busStation,49.5372646733411,5.89864282327729,248
11,24001,TICE,"Niederkorn, Aale Stadion",NIEAALA,busStation,49.5387733032576,5.90424308149197,978
12,30008,TICE,"Sanem, Niederkuererstrooss",SANNIEA,busStation,49.5410711987223,5.91380323683376,189
13,30003,TICE,"Sanem, Cité Tornaco",SANCTOA,busStation,49.5448273302036,5.92206971387867,849
14,30005,TICE,"Sanem, Kierch",SANKIRU,busStation,49.5476143070971,5.92774338785176,104
38,20012,TICE,"Lamadelaine, Schoul",LAMSCOA,busStation,49.5469871819459,5.85589536427179,962
39,20006,TICE,"Lamadelaine, Kierch",LAMKIRA,busStation,49.5453257806563,5.8533611754531,932
45,28040,TICE,"Rodange, Beim Casino",RODCASU,busStation,49.5496772994829,5.8387417411279,160
50,28039,TICE,"Rodange, Wissi",RODWISU,busStation,49.5489868501943,5.83290950946896,41
68,30010,TICE,"Sanem, Place Tornaco",SANPTOU,busStation,49.5468667581952,5.92602044834918,539
69,30004,TICE,"Sanem, Cité Tornaco",SANCTOR,busStation,49.5448995518823,5.92207899905436,118
70,30009,TICE,"Sanem, Niederkuererstrooss",SANNIER,busStation,49.5408716653102,5.91306924493789,489
71,24002,TICE,"Niederkorn, Aale Stadion",NIEAALR,busStation,49.5387539724645,5.90385720934026,636
72,24013,TICE,"Niederkorn, Suessemerwee",NIESUER,busStation,49.5372306935474,5.89838231237227,617
73,24005,TICE,"Niederkorn, Gare",NIECFLU,busStation,49.5360033920106,5.89355252224821,475
5,17013,TICE,"Esch/Alzette, Bd Berwart",ESCBBEU,busStation,49.49723293196,5.98793511359626,283
6,32030,TICE,"Soleuvre, Dickskopp",SOLDIKR,busStation,49.5178690717241,5.93343677390041,808
7,17192,TICE,"Esch/Alzette, Clinique Ste Marie",ESCSMAA,busStation,49.5010270821873,5.98680411181651,694
9,17183,TICE,"Esch/Alzette, Op der Léier",ESCLEIA,busStation,49.5043199679697,5.98473670042641,174
10,12031,TICE,"Belvaux, Um Bedding",BELBEDA,busStation,49.5029252157064,5.94328210864422,65
11,17098,TICE,"Esch/Alzette, Lycée H. Clement",ESCLCLA,busStation,49.5019158208424,5.97777023433496,464
12,34001,TICE,"Fingig, Dillesbierg",FINDILA,busStation,49.6008963892581,5.90088948682715,441
13,17046,TICE,"Esch/Alzette, Rue Henri Dunant",ESCDUNR,busStation,49.503254469861,5.98114136371765,27
30,32029,TICE,"Soleuvre, Dickskopp",SOLDIKA,busStation,49.5180980402337,5.93291114370649,939
31,32027,TICE,"Soleuvre, Kuss",SOLKUSA,busStation,49.519814022373,5.92672318532129,617
34,34003,TICE,"Fingig, Maerchen",FINMAEA,busStation,49.6027969674058,5.9083686847526,537
36,11032,TICE,"Bascharage, Widdemsbierg",BASWIDR,busStation,49.5696279835868,5.90609463000934,46
45,35012,TICE,"Clemency, Schock",CLESCHU,busStation,49.6050304590811,5.8779790442042,280
48,11027,TICE,"Bascharage, Kierch",BASKIRA,busStation,49.5680712369551,5.90709226116696,864
49,34002,TICE,"Fingig, Dillesbierg",FINDILR,busStation,49.6008072206264,5.90125504573504,228
50,11031,TICE,"Bascharage, Widdemsbierg",BASWIDA,busStation,49.5699945241589,5.90668012151616,306
53,18011,TICE,"Hautcharage, Op der Kapel",HAUKAPA,busStation,49.580594846517,5.90978683690449,827
55,35001,TICE,"Clemency, Féngegerbierg",CLEFENA,busStation,49.5980893093045,5.88548187520758,316
57,35003,TICE,"Clemency, Schwemm",CLESCHA,busStation,49.5947190340976,5.87993897786634,673
59,35006,TICE,"Clemency, Ieweschtgaass",CLEGASA,busStation,49.5949739422913,5.87438638736335,510
60,35008,TICE,"Clemency, Gemeng",CLEGEMA,busStation,49.598632346339,5.87359866209146,584
61,35010,TICE,"Clemency, Eecherwee",CLEEECA,busStation,49.602279717593,5.87606458449187,616
62,35011,TICE,"Clemency, Eecherwee",CLEEECR,busStation,49.6020713028719,5.87567647181081,390
63,35009,TICE,"Clemency, Gemeng",CLEGEMR,busStation,49.5985825833694,5.87342190305732,198
64,35007,TICE,"Clemency, Ieweschtgaass",CLEGASR,busStation,49.5951442133187,5.87436165423261,916
65,35004,TICE,"Clemency, Schwemm",CLESCHR,busStation,49.5948420934154,5.88049859010733,393
66,35002,TICE,"Clemency, Féngegerbierg",CLEFENR,busStation,49.597690131822,5.88469067164367,160
67,34004,TICE,"Fingig, Maerchen",FINMAER,busStation,49.6028592521486,5.91002589704823,195
68,18012,TICE,"Hautcharage, Op der Kapel",HAUKAPR,busStation,49.5801445360017,5.91010586818365,531
69,11028,TICE,"Bascharage, Kierch",BASKIRR,busStation,49.5681719971719,5.90682305984906,52
85,32028,TICE,"Soleuvre, Kuss",SOLKUSR,busStation,49.5197988045774,5.926489210146,441
92,12032,TICE,"Belvaux, Um Bedding",BELBEDR,busStation,49.5028242250539,5.94320551830029,316
97,17176,TICE,"Esch/Alzette, Place Lodève",ESCLODU,busStation,49.5026198666142,5.97992332810578,959
98,17184,TICE,"Esch/Alzette, Op der Léier",ESCLEIR,busStation,49.5040824813458,5.98494471575639,684
99,17193,TICE,"Esch/Alzette, Clinique Ste Marie",ESCSMAR,busStation,49.5009778556546,5.98664136969514,900
1,23036,TICE,"Mondercange, Hanner Tillen",MONHTIU,busStation,49.5324668391751,5.99287356407061,609
4,23035,TICE,"Mondercange, Neidiirfchen",MONNEIU,busStation,49.5325818151952,5.99279738965565,919
6,17156,TICE,"Esch/Alzette, Wobrécken",ESCWOBA,busStation,49.5035572739928,5.97620468073229,516
7,17200,TICE,"Esch/Alzette, Lycée de Garçons",ESCLGEU,busStation,49.4999479120398,5.98164886494812,767
8,17083,TICE,"Esch/Alzette, Rue de l'Hôpital",ESCHOPA,busStation,49.5016016472759,5.98020707901467,110
10,17172,TICE,"Esch/Alzette, Rue A. Useldinger",ESCUSEA,busStation,49.5052594457518,5.97214853607484,123
12,17052,TICE,"Esch/Alzette, Fettmeth",ESCFETA,busStation,49.5047195191274,5.97558038724617,598
13,23021,TICE,"Mondercange, Pafenheck",MONPAFU,busStation,49.5311015472838,5.99088402639883,570
16,27003,TICE,"Pontpierre, Pompjeesbau",PONPOMR,busStation,49.5366823633769,6.02611024290718,988
18,23033,TICE,"Mondercange, A Bosselesch",MONBOSR,busStation,49.5325993984866,5.98690775962787,330
20,16013,TICE,"Ehlerange, Schoul",EHLSHOA,busStation,49.5234577197726,5.96657373179212,906
21,16009,TICE,"Ehlerange, Monnerecherstrooss",EHLMONA,busStation,49.5256399744986,5.9746620642521,499
22,23007,TICE,"Mondercange, Schwämm",MONSCWA,busStation,49.529263188369,5.98317374876768,705
23,23001,TICE,"Mondercange, J. Bleser Plaz",MONBLEA,busStation,49.5316849521043,5.98565087039103,989
24,23032,TICE,"Mondercange, A Bosselesch",MONBOSA,busStation,49.5325879081049,5.98715727861857,350
26,23019,TICE,"Mondercange, Dokter",MONDOKA,busStation,49.5310066944377,5.9906963402178,36
27,27001,TICE,"Pontpierre, Pompjeesbau",PONPOMA,busStation,49.5365293033036,6.02610571478941,208
28,17006,TICE,"Esch/Alzette, Av. de la Gare",ESCAVEU,busStation,49.4934789065897,5.98370446556757,6
29,17157,TICE,"Esch/Alzette, Wobrécken",ESCWOBR,busStation,49.5034573863384,5.97616939792171,162
30,27004,TICE,"Pontpierre, Koppbierg",PONKOPU,busStation,49.5363532493224,6.02835587476069,241
31,27005,TICE,"Pontpierre, Paschtoueschhaus",PONPASU,busStation,49.5347784536212,6.03044201292107,705
32,27002,TICE,"Pontpierre, Freschpesch",PONFRER,busStation,49.5337905907291,6.02876019952736,21
33,23002,TICE,"Mondercange, J. Bleser Plaz",MONBLER,busStation,49.5314973887284,5.98535831802137,132
34,17173,TICE,"Esch/Alzette, Rue A. Useldinger",ESCUSER,busStation,49.505159656249,5.97280401301854,331
35,23008,TICE,"Mondercange, Schwämm",MONSCWR,busStation,49.5293875001541,5.98311080370713,532
36,16010,TICE,"Ehlerange, Monnerecherstrooss",EHLMONR,busStation,49.5256737367111,5.97457705326791,672
37,16014,TICE,"Ehlerange, Schoul",EHLSHOR,busStation,49.5233807224146,5.96603950676728,371
41,17001,TICE,"Esch/Alzette, Place des Remparts",ESCREMU,busStation,49.4965809308834,5.98122074035393,748
43,17053,TICE,"Esch/Alzette, Fettmeth",ESCFETR,busStation,49.5047083714134,5.97549818479432,178
44,17216,TICE,"Esch/Alzette, Rue Général Patton",ESCPATU,busStation,49.5017407598967,5.97692454587005,755
45,17148,TICE,"Esch/Alzette, Rue de l'Alzette",ESCALZLU,busStation,49.4948527993745,5.98257022828825,244
15,17042,TICE,"Esch/Alzette, Dellhéicht Quai 2",ESCDEL2,busStation,49.5005706152983,5.98241173274216,336
26,51015,TICE,L.T.L.,LTL,busStation,49.510438763898,5.98477477296077,696
27,51004,TICE,L.H.C.E. Quai 1,LHCE1,busStation,49.5019158208424,5.97777023433496,69
23,51018,TICE,L.G.K.,LGKR,busStation,49.5091377378515,5.96462776157401,755
14,51017,TICE,L.G.K.,LGKA,busStation,49.5092976793001,5.96489418335592,696
22,51007,TICE,L.T.M.A.,LTMA,busStation,49.5543394041918,5.86059512304415,798
2,17170,TICE,"Esch/Alzette, Gare Quai C1",ESCGC1,busStation,49.4949560415106,5.98583738353674,747
30,17041,TICE,"Esch/Alzette, Dellhéicht Quai 1",ESCDEL1,busStation,49.5003823264201,5.98209179026771,536
41,51005,TICE,L.H.C.E. Quai 2,LHCE2,busStation,49.5021884318821,5.97684168332684,638
33,51016,TICE,L.T.M.A. annexe Jenker,LTMAAJ,busStation,49.5174014286968,5.9024015165198,521
4,32025,TICE,"Soleuvre, École 2000",SOL200U,busStation,49.5205232448631,5.93751325561147,0
11,12035,TICE,Lycée Bel-Val,LBV,busStation,49.5033427055703,5.93730193019015,950
3,51103,TICE,L.T.L. Quai 3,LTL3,busStation,49.5105975530449,5.98430905337397,3
4,51104,TICE,L.T.L. Quai 4,LTL4,busStation,49.5106604294676,5.98430518447798,716
5,51105,TICE,L.T.L. Quai 5,LTL5,busStation,49.5107233058893,5.98430131556844,909
21,11033,TICE,"Bascharage, Rue Nicolas Meyers",BASNIMU,busStation,49.5601081820525,5.89564586994195,265
3,51203,TICE,L.T.M.A. Quai 3,LTMA3,busStation,49.5545287598667,5.86061063257442,280
2,51204,TICE,L.T.M.A. Quai 4,LTMA4,busStation,49.554531009122,5.86069346440061,854
4,51205,TICE,L.T.M.A. Quai 5,LTMA5,busStation,49.5545422395533,5.86077572002763,655
3,14136,TICE,"Dudelange, Gemeng Quai 3",DUDGEM3,busStation,49.4780531060667,6.08410759542669,740
16,51010,TICE,L.N.B.,LNB,busStation,49.484410548867,6.08897720606778,688
6,14132,TICE,"Dudelange, Birenger Barrière",DUDBBAA,busStation,49.4930299643252,6.08614529521059,317
29,31015,TICE,"Schifflange, Paerchen",SCHPAER,busStation,49.5101688429217,6.01423440996575,671
32,31020,TICE,"Schifflange, Nelly Stein",SCHNSTR,busStation,49.5074243824169,6.00725885165835,724
33,31009,TICE,"Schifflange, Cité Emile Mayrisch",SCHMAYR,busStation,49.507461472521,6.00417567347959,474
4,33008,TICE,"Tétange, Rue Neuve Scolaire",TETNEUS,busStation,49.4802705132066,6.03792620958305,701
5,33010,TICE,"Tétange, Schungfabrik",TETSHUU,busStation,49.4776535011827,6.03586121544875,30
6,33011,TICE,"Tétange, Bréck",TETBREU,busStation,49.4748244812249,6.03465144584937,988
7,33012,TICE,"Tétange, Schoul",TETSCOU,busStation,49.4738167970808,6.03850904167148,71
21,51008,TICE,L.N.B. annexe Alliance,LNBAA,busStation,49.4720327993412,6.07372450547764,293
2,51106,TICE,L.T.L. Quai 6,LTL6,busStation,49.5107771999643,5.98429799934948,509
2,51107,TICE,L.T.L. Quai 7,LTL7,busStation,49.5108400763844,5.98429413041479,201
3,31001,TICE,"Schifflange, Cité Benn",SCHBENA,busStation,49.5069569526388,6.00171969721293,804
4,31008,TICE,"Schifflange, Cité Emile Mayrisch",SCHMAYA,busStation,49.5073801806017,6.00485761296992,362
5,31019,TICE,"Schifflange, Nelly Stein",SCHNSTA,busStation,49.5073891118243,6.00763402989648,125
8,31014,TICE,"Schifflange, Paerchen",SCHPAEA,busStation,49.5101920770287,6.01478565494737,815
4,14005,TICE,"Dudelange, Birenger Barrière",DUDBBAR,busStation,49.4933916122696,6.08550228498728,846
19,14055,TICE,"Dudelange, Pullewee",DUDPULU,busStation,49.4862758903331,6.0912417703074,524
3,51013,TICE,EIDE - Esch,EIDEESC,busStation,49.4961337336413,5.97478396763398,710
1,51108,TICE,L.T.L. Quai 8,LTL8,busStation,49.510893970458,5.98429081417428,246
3,51109,TICE,L.T.L. Quai 9,LTL9,busStation,49.5109568468763,5.98428694521444,502
2,23034,TICE,"Mondercange, Ecole",MONECOU,busStation,49.528944635125,5.98613742741924,63
1,1855813,TRAM,Coque,KENN813,tramStation,49.6228282103495,6.15426598139122,6
2,1855805,TRAM,Luxexpo,KENN805,tramStation,49.6354302305418,6.17584622828804,565
3,1855815,TRAM,Europaparlament / Parlement Européen,KENN815,tramStation,49.6208554017438,6.14831573134893,937
4,2611836,TRAM,Leschte Steiwer / Dernier Sol,THIO836,tramStation,,,613
5,1855807,TRAM,Alphonse Weicker,KENN807,tramStation,49.6322034527766,6.17081121864889,60
6,1855817,TRAM,Philharmonie / Mudam,KENN817,tramStation,49.6195485382007,6.14202234003209,697
7,1855809,TRAM,Nationalbibliothéik / Bibliothèque Nationale,KENN809,tramStation,49.62930733044,6.16606236184024,886
8,1855819,TRAM,Rout Bréck - Pafendall,KENN819,tramStation,49.6186464526093,6.1364671180605,48
9,1855811,TRAM,Universitéit,KENN811,tramStation,49.62600809712,6.16065889843361,624
10,1628821,TRAM,Theater,GLAC821,tramStation,49.6176347725417,6.12542139410336,148
11,1431823,TRAM,Faïencerie,RESI823,tramStation,49.6160638999346,6.12122152483162,156
12,2440825,TRAM,Stäreplaz / Étoile,ETOI825,tramStation,49.6136050617197,6.11966346582545,856
13,2449827,TRAM,Hamilius,ROYA827,tramStation,49.6109867681128,6.12579884789261,82
14,1855820,TRAM,Rout Bréck - Pafendall,KENN820,tramStation,49.6187537414044,6.13716702329844,995
15,1931829,TRAM,Place de Metz,LIBE829,tramStation,49.6068295479788,6.12829998055869,495
16,2440826,TRAM,Stäreplaz / Étoile,ETOI826,tramStation,49.6136050617197,6.11966346582545,218
17,1931831,TRAM,Paräisser Plaz-Place de Paris,LIBE831,tramStation,49.6041244853172,6.13059079791292,320
18,1855818,TRAM,Philharmonie / Mudam,KENN818,tramStation,49.6194687120692,6.1420685541569,723
19,1616833,TRAM,Gare Centrale,GARE833,tramStation,49.5998824483169,6.133303745348,910
20,2611835,TRAM,Leschte Steiwer / Dernier Sol,THIO835,tramStation,,,253
21,1855806,TRAM,Luxexpo,KENN806,tramStation,49.6353883510822,6.1759733168672,887
22,2611837,TRAM,Lycée Bouneweg,THIO837,tramStation,,,181
23,2611839,TRAM,Lycée Bouneweg,THIO839,tramStation,,,708
24,1616834,TRAM,Gare Centrale,GARE834,tramStation,49.5998596088633,6.13347118518814,456
25,1931832,TRAM,Paräisser Plaz-Place de Paris,LIBE832,tramStation,49.6041534929502,6.13067215135506,443
26,1931830,TRAM,Place de Metz,LIBE830,tramStation,49.6068717190571,6.12818675216314,607
27,2449828,TRAM,Hamilius,ROYA828,tramStation,49.6111670695774,6.12617589375532,845
28,1431824,TRAM,Faïencerie,RESI824,tramStation,49.6159947863603,6.12133636932784,234
29,1628822,TRAM,Theater,GLAC822,tramStation,49.6175954031359,6.12528524480178,160
30,1855816,TRAM,Europaparlament / Parlement Européen,KENN816,tramStation,49.6207845564458,6.14836141192199,951
31,1855814,TRAM,Coque,KENN814,tramStation,49.6227307521686,6.15432705457595,762
